cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn,costo_por_m2,costo_por_ocupante,eficiencia_relativa
CLIENTE_3495,Comercial,Morelos,45,1,376.24,8.360888888888889,376.24,0.2797845156866104
CLIENTE_3496,Residencial,Oaxaca,24,2,278.39,11.599583333333333,139.195,0.4368560791170151
CLIENTE_3497,Comercial,Guerrero,77,1,244.45,3.1746753246753245,244.45,0.028261352020353767
CLIENTE_3498,Comercial,Michoacán,17,2,244.91,14.406470588235294,122.455,0.5729856761083594
CLIENTE_3499,Residencial,Puebla,24,2,328.74,13.6975,164.37,0.5386017227498345
CLIENTE_3500,Comercial,Ciudad de México,45,2,297.27,6.606,148.635,0.19467517729340286
CLIENTE_3501,Residencial,Guanajuato,24,3,328.09,13.670416666666666,109.36333333333333,0.5372882238747335
CLIENTE_3502,Comercial,Tlaxcala,45,1,333.37,7.408222222222222,333.37,0.23358168756305955
CLIENTE_3503,Comercial,Hidalgo,24,2,203.87,8.494583333333333,101.935,0.286268485005442
CLIENTE_3504,Residencial,San Luis Potosí,17,3,210.03,12.354705882352942,70.01,0.47347832965365316
CLIENTE_3505,Comercial,Ciudad de México,17,1,303.43,17.848823529411764,303.43,0.7399343548506014
CLIENTE_3506,Residencial,Michoacán,77,1,236.78,3.075064935064935,236.78,0.02343040550829419
CLIENTE_3507,Comercial,Sonora,45,3,322.92,7.176,107.64,0.2223192766955274
CLIENTE_3508,Residencial,Guanajuato,45,1,307.23,6.827333333333334,307.23,0.20540949425422783
CLIENTE_3509,Comercial,Oaxaca,24,3,313.8,13.075000000000001,104.60000000000001,0.5084114562975144
CLIENTE_3510,Residencial,Hidalgo,45,4,457.67,10.170444444444446,114.4175,0.36754510104002175
CLIENTE_3511,Residencial,Hidalgo,45,2,324.37,7.208222222222222,162.185,0.22388200356231414
CLIENTE_3512,Residencial,Aguascalientes,77,3,361.34,4.692727272727272,120.44666666666666,0.10188447298445344
CLIENTE_3513,Comercial,Aguascalientes,45,1,394.25,8.761111111111111,394.25,0.2991946611147688
CLIENTE_3514,Comercial,Guanajuato,45,1,363.09,8.068666666666665,363.09,0.26561219961885446
CLIENTE_3515,Comercial,Ciudad de México,17,2,308.29,18.134705882352943,154.145,0.7537991972751966
CLIENTE_3516,Comercial,Hidalgo,45,3,237.23,5.2717777777777775,79.07666666666667,0.1299675075817632
CLIENTE_3517,Residencial,Oaxaca,45,4,536.6,11.924444444444445,134.15,0.45261132972655926
CLIENTE_3518,Residencial,Guerrero,77,4,589.95,7.661688311688312,147.4875,0.24587439242668832
CLIENTE_3519,Residencial,Jalisco,24,2,240.84,10.035,120.42,0.3609762594861835
CLIENTE_3520,Residencial,Yucatán,24,3,249.47,10.394583333333333,83.15666666666667,0.37841548301252376
CLIENTE_3521,Residencial,Jalisco,45,4,425.71,9.460222222222221,106.4275,0.3331004454107078
CLIENTE_3522,Residencial,Guanajuato,24,3,343.25,14.302083333333334,114.41666666666667,0.567923059177088
CLIENTE_3523,Residencial,Puebla,17,3,278.84,16.40235294117647,92.94666666666666,0.6697828167393278
CLIENTE_3524,Residencial,Guanajuato,52,2,211.74,4.071923076923077,105.87,0.07177645035626544
CLIENTE_3525,Residencial,Colima,45,2,370.23,8.227333333333334,185.115,0.27330728225944595
CLIENTE_3526,Residencial,Sonora,52,4,510.83,9.823653846153846,127.7075,0.3507263049507804
CLIENTE_3527,Comercial,Jalisco,52,1,264.1,5.078846153846154,264.1,0.12061062865232618
CLIENTE_3528,Comercial,Aguascalientes,24,2,266.61,11.10875,133.305,0.4130514379651857
CLIENTE_3529,Comercial,Aguascalientes,45,3,256.12,5.6915555555555555,85.37333333333333,0.15032606655666117
CLIENTE_3530,Residencial,Michoacán,17,3,288.38,16.963529411764707,96.12666666666667,0.6969989889061254
CLIENTE_3531,Residencial,Oaxaca,77,4,464.85,6.037012987012988,116.2125,0.1670802061608925
CLIENTE_3532,Comercial,Nuevo León,45,4,508.78,11.306222222222221,127.195,0.42262852873758827
CLIENTE_3533,Residencial,Jalisco,24,3,350.44,14.601666666666667,116.81333333333333,0.5824523775032046
CLIENTE_3534,Residencial,Guanajuato,24,2,331.09,13.795416666666666,165.545,0.5433505263751994
CLIENTE_3535,Residencial,Colima,45,1,256.96,5.710222222222222,256.96,0.15123137039673074
CLIENTE_3536,Residencial,Puebla,24,2,302.67,12.61125,151.335,0.4859203140207858
CLIENTE_3537,Residencial,Nuevo León,24,1,363.43,15.142916666666666,363.43,0.6087021473302219
CLIENTE_3538,Residencial,Tabasco,45,2,212.8,4.728888888888889,106.4,0.1036382542330731
CLIENTE_3539,Comercial,Jalisco,52,4,410.97,7.903269230769231,102.7425,0.25759068530516116
CLIENTE_3540,Residencial,Yucatán,24,3,308.03,12.834583333333333,102.67666666666666,0.4967516278216182
CLIENTE_3541,Residencial,Colima,45,1,324.22,7.204888888888889,324.22,0.2237203421623017
CLIENTE_3542,Comercial,Jalisco,52,2,240.77,4.630192307692308,120.385,0.09885162598526935
CLIENTE_3543,Residencial,Quintana Roo,17,3,344.93,20.29,114.97666666666667,0.8583275566244062
CLIENTE_3544,Residencial,Aguascalientes,52,1,325.62,6.261923076923077,325.62,0.1779879901644281
CLIENTE_3545,Comercial,Hidalgo,24,1,379.66,15.819166666666668,379.66,0.6414992038577425
CLIENTE_3546,Residencial,Colima,45,3,232.48,5.166222222222222,77.49333333333333,0.12484822991470312
CLIENTE_3547,Residencial,Campeche,45,4,551.15,12.247777777777777,137.7875,0.46829248552776437
CLIENTE_3548,Residencial,Ciudad de México,45,3,215.84,4.796444444444445,71.94666666666667,0.10691459193999157
CLIENTE_3549,Residencial,Hidalgo,52,4,512.39,9.853653846153845,128.0975,0.3521812575508922
CLIENTE_3550,Residencial,Coahuila,17,2,307.19,18.07,153.595,0.7506610642161318
CLIENTE_3551,Comercial,Guerrero,24,2,275.27,11.469583333333333,137.635,0.4305512845165305
CLIENTE_3552,Residencial,Sonora,45,3,364.31,8.095777777777778,121.43666666666667,0.266927045672289
CLIENTE_3553,Residencial,Guanajuato,52,4,395.58,7.607307692307692,98.895,0.24323701830790412
CLIENTE_3554,Residencial,Guanajuato,24,2,301.0,12.541666666666666,150.5,0.48254563229552644
CLIENTE_3555,Residencial,Michoacán,52,4,439.89,8.459423076923077,109.9725,0.2845632681226187
CLIENTE_3556,Residencial,Michoacán,24,3,344.58,14.3575,114.86,0.5706106799522944
CLIENTE_3557,Residencial,Coahuila,24,3,207.9,8.6625,69.3,0.2944121780310679
CLIENTE_3558,Residencial,Guanajuato,45,2,361.76,8.039111111111112,180.88,0.26417880187207776
CLIENTE_3559,Residencial,Jalisco,17,2,363.05,21.355882352941176,181.525,0.9100211666519085
CLIENTE_3560,Residencial,Chiapas,45,1,362.03,8.04511111111111,362.03,0.26446979239210006
CLIENTE_3561,Residencial,Morelos,17,1,229.25,13.485294117647058,229.25,0.52831007274022
CLIENTE_3562,Comercial,Chiapas,24,2,322.51,13.437916666666666,161.255,0.526012341223867
CLIENTE_3563,Residencial,Guanajuato,45,4,397.67,8.837111111111112,99.4175,0.3028805410350521
CLIENTE_3564,Residencial,Tabasco,45,4,571.29,12.695333333333332,142.8225,0.4899982228360991
CLIENTE_3565,Residencial,Colima,45,2,340.56,7.568,170.28,0.24133065733698844
CLIENTE_3566,Comercial,Colima,45,2,303.13,6.7362222222222226,151.565,0.2009907493205549
CLIENTE_3567,Residencial,San Luis Potosí,24,1,342.08,14.253333333333332,342.08,0.5655587612019062
CLIENTE_3568,Comercial,Campeche,45,4,414.31,9.206888888888889,103.5775,0.3208141790097636
CLIENTE_3569,Comercial,Jalisco,77,2,302.67,3.930779220779221,151.335,0.06493119634005506
CLIENTE_3570,Comercial,Ciudad de México,52,1,256.35,4.929807692307692,256.35,0.11338249874792453
CLIENTE_3571,Residencial,Tlaxcala,17,1,389.27,22.898235294117647,389.27,0.9848228473870689
CLIENTE_3572,Residencial,Hidalgo,17,1,366.74,21.57294117647059,366.74,0.9205481766409528
CLIENTE_3573,Comercial,Puebla,77,1,342.57,4.448961038961039,342.57,0.09006219579653188
CLIENTE_3574,Comercial,Hidalgo,45,3,381.71,8.482444444444443,127.23666666666666,0.2856797680737301
CLIENTE_3575,Comercial,Quintana Roo,45,2,267.18,5.937333333333333,133.59,0.16224590045091056
CLIENTE_3576,Residencial,Tamaulipas,45,4,582.31,12.940222222222221,145.5775,0.5018749470236785
CLIENTE_3577,Residencial,Guanajuato,24,2,262.96,10.956666666666665,131.48,0.4056756365896187
CLIENTE_3578,Residencial,Morelos,45,3,342.49,7.610888888888889,114.16333333333334,0.24341070068381498
CLIENTE_3579,Comercial,Ciudad de México,77,4,548.04,7.117402597402597,137.01,0.21947739525323104
CLIENTE_3580,Residencial,Coahuila,45,2,203.07,4.512666666666666,101.535,0.09315181808560048
CLIENTE_3581,Residencial,Tlaxcala,24,1,269.95,11.247916666666667,269.95,0.41980080141570436
CLIENTE_3582,Comercial,Colima,17,3,203.3,11.958823529411765,67.76666666666667,0.45427866102864817
CLIENTE_3583,Residencial,Chiapas,24,1,394.06,16.419166666666666,394.06,0.6705982558599787
CLIENTE_3584,Comercial,Hidalgo,45,3,223.33,4.962888888888889,74.44333333333334,0.11498688451394527
CLIENTE_3585,Residencial,Michoacán,24,1,305.41,12.725416666666668,305.41,0.49145721697121136
CLIENTE_3586,Residencial,Aguascalientes,17,2,353.78,20.810588235294116,176.89,0.8835752635086994
CLIENTE_3587,Residencial,Chiapas,77,2,238.75,3.1006493506493507,119.375,0.02467120924085708
CLIENTE_3588,Comercial,Michoacán,24,2,294.16,12.256666666666668,147.08,0.4687235825944642
CLIENTE_3589,Residencial,Colima,17,3,318.02,18.70705882352941,106.00666666666666,0.7815574106067416
CLIENTE_3590,Residencial,Michoacán,24,2,230.77,9.615416666666667,115.385,0.34062713075961965
CLIENTE_3591,Comercial,Quintana Roo,24,3,351.42,14.6425,117.14,0.5844327296533567
CLIENTE_3592,Residencial,Nuevo León,45,1,257.91,5.731333333333334,257.91,0.15225522593014276
CLIENTE_3593,Residencial,Michoacán,77,2,240.69,3.1258441558441556,120.345,0.025893117485106823
CLIENTE_3594,Residencial,San Luis Potosí,52,1,308.45,5.931730769230769,308.45,0.1619741849439666
CLIENTE_3595,Residencial,Guanajuato,45,2,279.57,6.212666666666666,139.785,0.17559913209193678
CLIENTE_3596,Residencial,Jalisco,45,1,379.09,8.424222222222221,379.09,0.2828560822868464
CLIENTE_3597,Residencial,Michoacán,45,3,371.22,8.249333333333334,123.74000000000001,0.274374247499528
CLIENTE_3598,Residencial,Ciudad de México,24,2,293.82,12.2425,146.91,0.46803652164441134
CLIENTE_3599,Residencial,Colima,17,3,269.61,15.859411764705882,89.87,0.6434510275255395
CLIENTE_3600,Comercial,Aguascalientes,77,3,263.04,3.4161038961038965,87.68,0.03997025627839651
CLIENTE_3601,Residencial,Michoacán,24,1,251.71,10.487916666666667,251.71,0.38294200221287167
CLIENTE_3602,Residencial,Aguascalientes,24,2,305.75,12.739583333333334,152.875,0.49214427792126414
CLIENTE_3603,Residencial,Quintana Roo,45,4,562.32,12.496,140.58,0.4803308711153563
CLIENTE_3604,Residencial,Puebla,45,4,459.38,10.208444444444444,114.845,0.3693880410001633
CLIENTE_3605,Residencial,Jalisco,17,3,236.59,13.917058823529413,78.86333333333333,0.5492499787888881
CLIENTE_3606,Residencial,Guanajuato,17,1,292.3,17.194117647058825,292.3,0.7081821539893378
CLIENTE_3607,Comercial,Guanajuato,24,1,212.95,8.872916666666667,212.95,0.3046170539068522
CLIENTE_3608,Residencial,Tlaxcala,45,1,336.34,7.474222222222222,336.34,0.2367825832833056
CLIENTE_3609,Comercial,Aguascalientes,24,2,300.66,12.527500000000002,150.33,0.4818585713454737
CLIENTE_3610,Comercial,Yucatán,45,2,296.36,6.585777777777778,148.18,0.19369443146666082
CLIENTE_3611,Residencial,Guanajuato,45,1,258.13,5.7362222222222226,258.13,0.15249232931682766
CLIENTE_3612,Residencial,San Luis Potosí,52,4,583.11,11.213653846153846,145.7775,0.4181391087559613
CLIENTE_3613,Residencial,Zacatecas,24,2,217.17,9.04875,108.585,0.31314469275750756
CLIENTE_3614,Comercial,Sonora,17,1,369.25,21.720588235294116,369.25,0.9277088257120912
CLIENTE_3615,Residencial,Puebla,45,4,473.14,10.514222222222221,118.285,0.3842177800946363
CLIENTE_3616,Residencial,Guerrero,45,4,578.09,12.846444444444446,144.5225,0.4973268729699958
CLIENTE_3617,Residencial,Guerrero,17,2,341.7,20.099999999999998,170.85,0.849112856823698
CLIENTE_3618,Comercial,Tamaulipas,45,2,219.83,4.885111111111112,109.915,0.11121478518032206
CLIENTE_3619,Comercial,Sonora,17,1,361.76,21.28,361.76,0.9063409924280963
CLIENTE_3620,Residencial,Tlaxcala,17,1,332.61,19.56529411764706,332.61,0.8231804663628817
CLIENTE_3621,Comercial,San Luis Potosí,45,2,205.81,4.573555555555556,102.905,0.09610483299249414
CLIENTE_3622,Residencial,Ciudad de México,24,1,225.61,9.400416666666667,225.61,0.33019997045881827
CLIENTE_3623,Residencial,Michoacán,52,1,323.53,6.221730769230769,323.53,0.17603872674504747
CLIENTE_3624,Comercial,Chiapas,45,1,328.78,7.306222222222222,328.78,0.22863484872267936
CLIENTE_3625,Residencial,Tamaulipas,45,1,345.19,7.670888888888888,345.19,0.24632060588403853
CLIENTE_3626,Residencial,Guanajuato,45,2,340.02,7.555999999999999,170.01,0.2407486762969437
CLIENTE_3627,Residencial,Morelos,45,4,532.04,11.82311111111111,133.01,0.44769682316618153
CLIENTE_3628,Comercial,Quintana Roo,17,3,349.03,20.531176470588235,116.34333333333332,0.8700242343900111
CLIENTE_3629,Comercial,Hidalgo,52,2,311.71,5.994423076923076,155.855,0.16501466281343102
CLIENTE_3630,Residencial,Aguascalientes,77,1,250.38,3.2516883116883117,250.38,0.03199636021025121
CLIENTE_3631,Comercial,Michoacán,24,1,377.53,15.730416666666665,377.53,0.6371949690824116
CLIENTE_3632,Residencial,Puebla,17,2,203.07,11.945294117647059,101.535,0.4536225059344801
CLIENTE_3633,Residencial,Coahuila,17,1,271.02,15.94235294117647,271.02,0.6474735435376133
CLIENTE_3634,Residencial,Jalisco,45,4,546.48,12.144,136.62,0.46325942727404423
CLIENTE_3635,Residencial,Ciudad de México,45,4,483.63,10.747333333333334,120.9075,0.39552330066883856
CLIENTE_3636,Residencial,Yucatán,52,2,204.36,3.93,102.18,0.06489340536342879
CLIENTE_3637,Comercial,Quintana Roo,45,3,212.38,4.719555555555555,70.79333333333334,0.10318560231303828
CLIENTE_3638,Residencial,Aguascalientes,45,1,326.08,7.2462222222222215,326.08,0.2257249435224557
CLIENTE_3639,Residencial,Guanajuato,45,3,387.79,8.617555555555557,129.26333333333335,0.2922324434875671
CLIENTE_3640,Residencial,Jalisco,45,4,509.62,11.32488888888889,127.405,0.4235338325776579
CLIENTE_3641,Residencial,Chiapas,45,3,298.38,6.6306666666666665,99.46,0.19587147165349478
CLIENTE_3642,Comercial,Colima,45,1,261.63,5.814,261.63,0.15626442865045087
CLIENTE_3643,Residencial,Ciudad de México,45,1,249.58,5.546222222222222,249.58,0.14327762951611947
CLIENTE_3644,Residencial,Tlaxcala,45,4,399.04,8.867555555555557,99.76,0.3043570484884989
CLIENTE_3645,Comercial,Aguascalientes,45,2,252.78,5.617333333333334,126.39,0.14672640604971787
CLIENTE_3646,Residencial,Guanajuato,45,2,287.13,6.3806666666666665,143.565,0.18374686665256296
CLIENTE_3647,Residencial,Guanajuato,45,4,435.9,9.686666666666666,108.975,0.3440826431848852
CLIENTE_3648,Residencial,Sonora,45,1,216.56,4.812444444444444,216.56,0.10769056666005117
CLIENTE_3649,Residencial,Guanajuato,45,2,339.57,7.546,169.785,0.24026369209690643
CLIENTE_3650,Comercial,Tlaxcala,45,3,374.07,8.312666666666667,124.69,0.277445814099764
CLIENTE_3651,Comercial,Ciudad de México,45,4,589.76,13.105777777777778,147.44,0.5099041298909623
CLIENTE_3652,Residencial,Jalisco,24,3,320.07,13.33625,106.69,0.521081668523488
CLIENTE_3653,Comercial,Puebla,17,1,209.8,12.341176470588236,209.8,0.47282217455948505
CLIENTE_3654,Residencial,Aguascalientes,45,2,344.05,7.645555555555556,172.025,0.24509197924394416
CLIENTE_3655,Residencial,Puebla,45,1,220.97,4.910444444444445,220.97,0.11244341182041648
CLIENTE_3656,Residencial,Jalisco,77,3,330.18,4.288051948051948,110.06,0.0822583591232049
CLIENTE_3657,Residencial,Aguascalientes,24,1,351.58,14.649166666666666,351.58,0.5847560524533816
CLIENTE_3658,Residencial,Tlaxcala,24,1,341.13,14.21375,341.13,0.5636390320767586
CLIENTE_3659,Residencial,Ciudad de México,24,1,385.24,16.051666666666666,385.24,0.6527750865086089
CLIENTE_3660,Comercial,Tabasco,17,1,343.52,20.20705882352941,343.52,0.8543050406123324
CLIENTE_3661,Residencial,Colima,45,3,334.78,7.439555555555555,111.59333333333332,0.2351013047231763
CLIENTE_3662,Residencial,Aguascalientes,24,1,250.57,10.440416666666666,250.57,0.3806383272626946
CLIENTE_3663,Residencial,Nuevo León,45,4,587.29,13.050888888888888,146.8225,0.5072421055040911
CLIENTE_3664,Residencial,Michoacán,45,1,234.54,5.212,234.54,0.12706837980820707
CLIENTE_3665,Residencial,Michoacán,45,4,583.15,12.958888888888888,145.7875,0.5027802508637481
CLIENTE_3666,Residencial,Michoacán,52,2,260.53,5.010192307692307,130.265,0.11728102558668564
CLIENTE_3667,Comercial,Guanajuato,45,1,224.88,4.997333333333334,224.88,0.11665738564740699
CLIENTE_3668,Residencial,Puebla,24,2,360.81,15.03375,180.405,0.6034077364798149
CLIENTE_3669,Residencial,Hidalgo,52,1,199.99,3.8459615384615384,199.99,0.060817672759269394
CLIENTE_3670,Residencial,Campeche,52,2,361.87,6.959038461538461,180.935,0.21179698487856483
CLIENTE_3671,Residencial,Veracruz,24,1,250.69,10.445416666666667,250.69,0.38088081936271323
CLIENTE_3672,Residencial,Chihuahua,17,2,372.13,21.89,186.065,0.9359250286303699
CLIENTE_3673,Comercial,Aguascalientes,17,1,334.44,19.672941176470587,334.44,0.828401178633871
CLIENTE_3674,Residencial,Morelos,24,1,329.5,13.729166666666666,329.5,0.5401375060499525
CLIENTE_3675,Residencial,Sonora,77,4,470.74,6.1135064935064936,117.685,0.1707900203663724
CLIENTE_3676,Residencial,Puebla,45,2,211.09,4.690888888888889,105.545,0.10179531427293145
CLIENTE_3677,Residencial,Tamaulipas,24,1,361.46,15.060833333333333,361.46,0.604721235354916
CLIENTE_3678,Residencial,Guanajuato,52,4,430.27,8.274423076923076,107.5675,0.2755910604219291
CLIENTE_3679,Comercial,Colima,45,1,272.16,6.048000000000001,272.16,0.16761305893132308
CLIENTE_3680,Residencial,Sonora,24,1,316.65,13.19375,316.65,0.5141706436729568
CLIENTE_3681,Comercial,Sonora,77,1,293.59,3.8128571428571427,293.59,0.05921216187727787
CLIENTE_3682,Residencial,Quintana Roo,52,3,238.26,4.5819230769230765,79.42,0.09651064455816633
CLIENTE_3683,Comercial,Puebla,52,1,226.94,4.364230769230769,226.94,0.08595291158812417
CLIENTE_3684,Residencial,Jalisco,45,4,420.36,9.341333333333333,105.09,0.32733452214359804
CLIENTE_3685,Comercial,Morelos,45,3,367.92,8.176,122.64,0.2708176966992546
CLIENTE_3686,Residencial,Colima,24,3,205.66,8.569166666666666,68.55333333333333,0.28988565883072
CLIENTE_3687,Comercial,Morelos,45,1,390.15,8.67,390.15,0.29477591618109583
CLIENTE_3688,Residencial,Nuevo León,77,2,238.22,3.093766233766234,119.11,0.024337388947324942
CLIENTE_3689,Residencial,Puebla,24,2,221.05,9.210416666666667,110.525,0.3209852706581101
CLIENTE_3690,Residencial,Morelos,45,1,312.09,6.9353333333333325,312.09,0.21064732361463032
CLIENTE_3691,Comercial,Michoacán,45,3,215.12,4.780444444444445,71.70666666666666,0.10613861721993194
CLIENTE_3692,Residencial,Aguascalientes,17,2,317.07,18.651176470588236,158.535,0.778847204783004
CLIENTE_3693,Comercial,Puebla,45,1,365.48,8.121777777777778,365.48,0.26818800459238584
CLIENTE_3694,Residencial,Tamaulipas,24,1,208.85,8.702083333333333,208.85,0.2963319071562154
CLIENTE_3695,Residencial,Jalisco,45,3,355.57,7.901555555555555,118.52333333333333,0.25750757476489833
CLIENTE_3696,Residencial,Colima,17,2,276.49,16.264117647058825,138.245,0.6630786233858715
CLIENTE_3697,Comercial,Guerrero,77,1,230.62,2.995064935064935,230.62,0.019550531907996008
CLIENTE_3698,Comercial,Michoacán,24,2,233.85,9.74375,116.925,0.346851094660098
CLIENTE_3699,Comercial,Jalisco,24,1,378.78,15.782499999999999,378.78,0.6397209284576058
CLIENTE_3700,Residencial,Guanajuato,17,1,221.08,13.004705882352942,221.08,0.5050023026560758
CLIENTE_3701,Residencial,Veracruz,77,4,575.21,7.470259740259741,143.8025,0.23659040916883195
CLIENTE_3702,Comercial,Tabasco,45,1,305.71,6.793555555555555,305.71,0.20377132540076856
CLIENTE_3703,Residencial,Puebla,45,3,207.14,4.603111111111111,69.04666666666667,0.09753823073927093
CLIENTE_3704,Comercial,Ciudad de México,45,4,491.42,10.920444444444446,122.855,0.40391891604281716
CLIENTE_3705,Comercial,Tlaxcala,45,3,359.02,7.978222222222222,119.67333333333333,0.26122578696518406
CLIENTE_3706,Comercial,Colima,17,3,341.2,20.070588235294117,113.73333333333333,0.8476864327059414
CLIENTE_3707,Comercial,Jalisco,45,4,496.47,11.032666666666668,124.1175,0.4093615165099021
CLIENTE_3708,Residencial,Michoacán,24,2,367.31,15.304583333333333,183.655,0.6165427252308244
CLIENTE_3709,Residencial,Chihuahua,77,3,222.98,2.8958441558441557,74.32666666666667,0.014738480884249562
CLIENTE_3710,Comercial,Guanajuato,45,4,584.17,12.981555555555556,146.0425,0.5038795483838326
CLIENTE_3711,Residencial,Yucatán,45,3,364.65,8.103333333333333,121.55,0.26729347817898375
CLIENTE_3712,Comercial,Tlaxcala,24,2,337.71,14.07125,168.855,0.5567280072262275
CLIENTE_3713,Comercial,Michoacán,45,2,359.1,7.98,179.55,0.2613120063785241
CLIENTE_3714,Residencial,Jalisco,17,2,305.6,17.976470588235294,152.8,0.7461250355216655
CLIENTE_3715,Comercial,Yucatán,24,2,331.25,13.802083333333334,165.625,0.5436738491752243
CLIENTE_3716,Residencial,Yucatán,24,3,308.9,12.870833333333332,102.96666666666665,0.49850969554675323
CLIENTE_3717,Residencial,Colima,45,4,468.69,10.415333333333333,117.1725,0.3794218252276011
CLIENTE_3718,Residencial,Colima,45,3,310.5,6.9,103.5,0.20893371277449868
CLIENTE_3719,Residencial,Campeche,24,2,249.74,10.405833333333334,124.87,0.37896109023756575
CLIENTE_3720,Residencial,Guanajuato,17,3,285.42,16.789411764705882,95.14,0.6885545581290058
CLIENTE_3721,Residencial,Hidalgo,45,1,254.3,5.651111111111112,254.3,0.14836457490317712
CLIENTE_3722,Comercial,Colima,45,3,223.48,4.966222222222222,74.49333333333333,0.11514854591395768
CLIENTE_3723,Comercial,Hidalgo,24,1,262.31,10.929583333333333,262.31,0.40436213771451784
CLIENTE_3724,Residencial,Tlaxcala,24,2,365.75,15.239583333333334,182.875,0.6133903279305822
CLIENTE_3725,Residencial,Chiapas,77,2,273.87,3.5567532467532468,136.935,0.0467915275594402
CLIENTE_3726,Comercial,Colima,77,3,345.46,4.486493506493506,115.15333333333332,0.09188246117069775
CLIENTE_3727,Residencial,Jalisco,77,2,233.7,3.035064935064935,116.85,0.0214904687081451
CLIENTE_3728,Residencial,Hidalgo,52,3,282.3,5.428846153846154,94.10000000000001,0.1375850756536307
CLIENTE_3729,Residencial,Morelos,24,3,221.92,9.246666666666666,73.97333333333333,0.3227433383832452
CLIENTE_3730,Residencial,Puebla,24,3,226.56,9.44,75.52,0.3321196995839658
CLIENTE_3731,Residencial,Puebla,24,3,320.0,13.333333333333334,106.66666666666667,0.5209402147984772
CLIENTE_3732,Comercial,Colima,24,1,318.02,13.250833333333333,318.02,0.5169390951481696
CLIENTE_3733,Residencial,Ciudad de México,77,1,241.15,3.131818181818182,241.15,0.02618284830590832
CLIENTE_3734,Residencial,Jalisco,45,2,292.07,6.490444444444444,146.035,0.18907091542630544
CLIENTE_3735,Residencial,Tlaxcala,45,4,574.48,12.766222222222222,143.62,0.49343622194303005
CLIENTE_3736,Residencial,Oaxaca,24,1,233.51,9.729583333333332,233.51,0.3461640337100451
CLIENTE_3737,Comercial,Tlaxcala,77,4,398.66,5.1774025974025975,99.665,0.12539046044600022
CLIENTE_3738,Comercial,Sonora,52,4,530.48,10.201538461538462,132.62,0.3690531117406504
CLIENTE_3739,Comercial,Nuevo León,24,2,209.95,8.747916666666667,104.975,0.29855475140638627
CLIENTE_3740,Residencial,Jalisco,52,2,390.72,7.5138461538461545,195.36,0.23870428136140204
CLIENTE_3741,Comercial,Michoacán,24,3,318.44,13.268333333333333,106.14666666666666,0.5177878174982349
CLIENTE_3742,Comercial,Guanajuato,17,3,291.27,17.133529411764705,97.08999999999999,0.705243720306759
CLIENTE_3743,Comercial,Colima,45,3,283.4,6.297777777777777,94.46666666666665,0.17972688650558732
CLIENTE_3744,Residencial,Chihuahua,45,3,311.33,6.918444444444444,103.77666666666666,0.20982823918790067
CLIENTE_3745,Residencial,Jalisco,17,3,217.17,12.77470588235294,72.39,0.4938476660552185
CLIENTE_3746,Residencial,Aguascalientes,24,3,380.99,15.874583333333334,126.99666666666667,0.644186824632949
CLIENTE_3747,Comercial,Nuevo León,77,1,321.59,4.1764935064935065,321.59,0.07684795096954232
CLIENTE_3748,Residencial,Sonora,45,4,432.97,9.621555555555556,108.2425,0.3409248571713092
CLIENTE_3749,Residencial,Tamaulipas,45,2,309.28,6.872888888888888,154.64,0.20761886672106422
CLIENTE_3750,Comercial,Tamaulipas,24,2,225.49,9.395416666666668,112.745,0.3299574783587997
CLIENTE_3751,Comercial,Colima,17,3,202.92,11.936470588235293,67.64,0.45319457869915303
CLIENTE_3752,Comercial,Ciudad de México,24,1,322.54,13.439166666666667,322.54,0.5260729642488716
CLIENTE_3753,Residencial,Hidalgo,24,3,326.04,13.585,108.68,0.5331456504994152
CLIENTE_3754,Comercial,Puebla,24,1,313.39,13.057916666666666,313.39,0.5075829416224505
CLIENTE_3755,Residencial,San Luis Potosí,24,1,235.3,9.804166666666667,235.3,0.34978120753532316
CLIENTE_3756,Residencial,Campeche,45,4,520.33,11.56288888888889,130.0825,0.43507645653854504
CLIENTE_3757,Residencial,Puebla,24,2,210.52,8.771666666666667,105.26,0.2997065888814748
CLIENTE_3758,Residencial,Ciudad de México,52,2,318.36,6.122307692307692,159.18,0.17121686460236923
CLIENTE_3759,Residencial,Ciudad de México,24,1,307.61,12.817083333333334,307.61,0.495902905471553
CLIENTE_3760,Comercial,Michoacán,45,2,327.37,7.274888888888889,163.685,0.2271152315625626
CLIENTE_3761,Residencial,Chihuahua,17,1,374.22,22.01294117647059,374.22,0.9418874814425928
CLIENTE_3762,Comercial,Guanajuato,45,1,365.45,8.12111111111111,365.45,0.26815567231238335
CLIENTE_3763,Residencial,Colima,17,1,390.87,22.99235294117647,390.87,0.9893874045638903
CLIENTE_3764,Residencial,Chiapas,77,2,389.99,5.064805194805195,194.995,0.11992966432350262
CLIENTE_3765,Residencial,Morelos,45,3,350.21,7.782444444444444,116.73666666666666,0.25173087407112105
CLIENTE_3766,Residencial,Tabasco,45,2,386.12,8.580444444444444,193.06,0.29043261323409536
CLIENTE_3767,Residencial,Michoacán,17,3,368.75,21.691176470588236,122.91666666666667,0.9262824015943346
CLIENTE_3768,Residencial,Sonora,45,2,341.47,7.588222222222223,170.735,0.24231140316373054
